year,title,score,passing,director,writer,producer,overall
2010.0,Jo's Boy,0.0,0.0,0.0,0.0,0,0.0
2010.0,Jucy,3.0,1.0,1.0,0.0,1,2.0
2010.0,Just Wright,3.0,1.0,1.0,0.0,1,2.0
2010.0,Justice League: Crisis on Two Earths,1.0,0.0,1.0,0.0,0,1.0
2010.0,Kaboom,3.0,1.0,0.0,0.0,1,1.0
2010.0,The Karate Kid,3.0,1.0,0.0,0.0,1,1.0
2010.0,Kick-Ass,1.0,0.0,0.0,1.0,1,2.0
2010.0,The Kids Are All Right,3.0,1.0,1.0,1.0,0,2.0
2010.0,The Killer Inside Me,1.0,0.0,0.0,0.0,0,0.0
2010.0,The Killing Jar,3.0,1.0,0.0,0.0,0,0.0
2010.0,King of Devil's Island,1.0,0.0,1.0,1.0,1,3.0
2010.0,The King's Speech,3.0,1.0,0.0,0.0,0,0.0
2010.0,Knight and Day,2.0,0.0,0.0,0.0,1,1.0
2010.0,La tete en friche,1.0,0.0,0.0,0.0,0,0.0
2010.0,The Last Airbender,1.0,0.0,0.0,0.0,1,1.0
2010.0,The Last Exorcism,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Last Song,3.0,1.0,1.0,0.0,0,1.0
2010.0,Leading Ladies,3.0,1.0,0.0,0.0,0,0.0
2010.0,Leap Year,3.0,1.0,0.0,1.0,0,1.0
2010.0,Legion,3.0,1.0,0.0,0.0,0,0.0
2010.0,Les emotifs anonymes,3.0,1.0,0.0,0.0,0,0.0
2010.0,Let Me In,1.0,0.0,0.0,0.0,1,1.0
2010.0,Letters to Juliet,3.0,1.0,0.0,0.0,1,1.0
2010.0,Little White Lies,3.0,1.0,0.0,0.0,0,0.0
2010.0,London Boulevard,1.0,0.0,0.0,0.0,0,0.0
2010.0,Los ojos de Julia (Julia's Eyes),3.0,1.0,0.0,0.0,1,1.0
2010.0,The Losers,1.0,0.0,0.0,0.0,0,0.0
2010.0,The Lottery,3.0,1.0,0.0,0.0,0,0.0
2010.0,Love and Other Drugs,2.0,0.0,0.0,0.0,0,0.0
2010.0,Love in a puff,1.0,0.0,0.0,1.0,0,1.0
2010.0,Love Like Poison,3.0,1.0,1.0,1.0,0,2.0
2010.0,MacGruber,1.0,0.0,0.0,0.0,0,0.0
2010.0,Machete,3.0,1.0,0.0,0.0,1,1.0
2010.0,Made In Dagenham,3.0,1.0,0.0,0.0,1,1.0
2010.0,Majorite opprimee,0.0,0.0,0.0,0.0,0,0.0
2010.0,Meek's Cutoff,2.0,0.0,1.0,0.0,0,1.0
2010.0,Megamind,0.0,0.0,0.0,0.0,1,1.0
2010.0,Middle Men,1.0,0.0,0.0,0.0,0,0.0
2010.0,Mine vaganti,3.0,1.0,0.0,0.0,0,0.0
2010.0,Monga,1.0,0.0,0.0,0.0,0,0.0
2010.0,Mongolian Death Worm,3.0,1.0,0.0,0.0,0,0.0
2010.0,Monsters,0.0,0.0,0.0,0.0,0,0.0
2010.0,Morning Glory,3.0,1.0,0.0,1.0,0,1.0
2010.0,Mozart's Sister,3.0,1.0,0.0,0.0,0,0.0
2010.0,My Babysitter's a Vampire,3.0,1.0,0.0,0.0,0,0.0
2010.0,My Soul to Take,3.0,1.0,0.0,0.0,0,0.0
2010.0,Mysteries of Lisbon,3.0,1.0,0.0,0.0,0,0.0
2010.0,Nanny McPhee and the Big Bang,3.0,1.0,1.0,1.0,0,2.0
2010.0,Never Let Me Go,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Next Three Days,3.0,1.0,0.0,0.0,0,0.0
2010.0,Night Catches Us,3.0,1.0,1.0,1.0,0,2.0
2010.0,Norwegian Wood,3.0,1.0,0.0,0.0,0,0.0
2010.0,Of god and men (Des hommes et des dieux),0.0,0.0,0.0,0.0,0,0.0
2010.0,On Tour,3.0,1.0,0.0,1.0,0,1.0
2010.0,Oranges and Sunshine,3.0,1.0,0.0,1.0,0,1.0
2010.0,The Other Guys,0.0,0.0,0.0,0.0,0,0.0
2010.0,Our Family Wedding,3.0,1.0,0.0,0.0,0,0.0
2010.0,Outside the Law,1.0,0.0,0.0,0.0,0,0.0
2010.0,Paranormal Activity 2,3.0,1.0,0.0,0.0,0,0.0
2010.0,Peacock,1.0,0.0,0.0,0.0,0,0.0
2010.0,Percy Jackson & the Olympians: The Lightning Thief,3.0,1.0,0.0,0.0,0,0.0
2010.0,Pete Smalls Is Dead,1.0,0.0,0.0,0.0,0,0.0
2010.0,Pink Saris,3.0,1.0,1.0,1.0,0,2.0
2010.0,The Place in Between,3.0,1.0,1.0,0.0,0,1.0
2010.0,Please Give,3.0,1.0,1.0,1.0,0,2.0
2010.0,Poetry,3.0,1.0,0.0,0.0,0,0.0
2010.0,Post Mortem,1.0,0.0,0.0,0.0,0,0.0
2010.0,Potiche,3.0,1.0,0.0,0.0,0,0.0
2010.0,Predators,0.0,0.0,0.0,0.0,1,1.0
2010.0,Predicament,1.0,0.0,0.0,0.0,0,0.0
2010.0,Prince of Persia: The Sands of Time,0.0,0.0,0.0,0.0,0,0.0
2010.0,R U There,0.0,0.0,0.0,0.0,0,0.0
2010.0,Rabbit Hole,3.0,1.0,0.0,0.0,1,1.0
2010.0,Ramayana: The Epic,2.0,0.0,0.0,0.0,0,0.0
2010.0,Ramona and Beezus,3.0,1.0,1.0,1.0,1,3.0
2010.0,Rare Exports,0.0,0.0,0.0,0.0,0,0.0
2010.0,Red,2.0,0.0,0.0,0.0,0,0.0
2010.0,Red: Werewolf Hunter,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Reef,1.0,0.0,0.0,0.0,0,0.0
2010.0,Remember Me,3.0,1.0,0.0,0.0,0,0.0
2010.0,Repo Men,3.0,1.0,0.0,0.0,0,0.0
2010.0,Resident Evil: Afterlife,3.0,1.0,0.0,0.0,0,0.0
2010.0,Restrepo,0.0,0.0,0.0,0.0,0,0.0
2010.0,Revenge of the Bridesmaids,3.0,1.0,0.0,0.0,0,0.0
2010.0,Robin Hood,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Romantics,3.0,1.0,1.0,1.0,0,2.0
2010.0,Room in Rome,3.0,1.0,0.0,1.0,0,1.0
2010.0,Rubber,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Runaways,3.0,1.0,1.0,1.0,1,3.0
2010.0,Salt,3.0,1.0,0.0,0.0,0,0.0
2010.0,Scooby-Doo! Camp Scare,3.0,1.0,0.0,0.0,0,0.0
2010.0,Score: A Hockey Musical,2.0,0.0,0.0,0.0,0,0.0
2010.0,Scott Pilgrim vs. the World,3.0,1.0,0.0,0.0,1,1.0
2010.0,Secretariat,3.0,1.0,0.0,0.0,0,0.0
2010.0,Secuestrados,3.0,1.0,0.0,0.0,0,0.0
2010.0,Senna,1.0,0.0,0.0,0.0,0,0.0
2010.0,Sex and the city 2,3.0,1.0,0.0,0.0,1,1.0
2010.0,Shrek Forever After,1.0,0.0,0.0,0.0,1,1.0
2010.0,The Shrine,3.0,1.0,0.0,0.0,0,0.0
2010.0,Shutter Island,1.0,0.0,0.0,1.0,1,2.0
2010.0,Simple Simon,1.0,0.0,0.0,0.0,0,0.0
2010.0,Skeletons,3.0,1.0,0.0,0.0,0,0.0
2010.0,Skyline,3.0,1.0,0.0,0.0,0,0.0
2010.0,Small Town Murder Songs,3.0,1.0,0.0,0.0,0,0.0
2010.0,Snabba cash,1.0,0.0,0.0,1.0,0,1.0
2010.0,The Social Network,1.0,0.0,0.0,0.0,1,1.0
2010.0,Somewhere,3.0,1.0,1.0,1.0,1,3.0
2010.0,The Sorcerer's Apprentice,1.0,0.0,0.0,0.0,0,0.0
2010.0,Sound of Noise,0.0,0.0,0.0,0.0,0,0.0
2010.0,Space Dogs,3.0,1.0,1.0,0.0,0,1.0
2010.0,Spiderhole,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Spy Next Door,3.0,1.0,0.0,0.0,0,0.0
2010.0,Stake Land,1.0,0.0,0.0,0.0,0,0.0
2010.0,Standing Ovation,3.0,1.0,0.0,0.0,0,0.0
2010.0,Steam of Life,0.0,0.0,0.0,0.0,0,0.0
2010.0,Stonehenge Apocalypse,3.0,1.0,0.0,0.0,0,0.0
2010.0,Submarine,1.0,0.0,0.0,0.0,0,0.0
2010.0,Submarino,1.0,0.0,0.0,0.0,0,0.0
2010.0,Super,1.0,0.0,0.0,0.0,1,1.0
2010.0,Superman/Batman: Apocalypse,3.0,1.0,1.0,0.0,0,1.0
2010.0,Surely Someday,1.0,0.0,0.0,0.0,0,0.0
2010.0,The Switch,2.0,0.0,0.0,0.0,1,1.0
2010.0,Takers,1.0,0.0,0.0,0.0,0,0.0
2010.0,Tangled,3.0,1.0,0.0,0.0,0,0.0
2010.0,Tekken,2.0,0.0,0.0,0.0,0,0.0
2010.0,The Tempest,3.0,1.0,1.0,1.0,0,2.0
2010.0,Temple Grandin,3.0,1.0,0.0,0.0,0,0.0
2010.0,Third Star,1.0,0.0,1.0,0.0,0,1.0
2010.0,Time Traveller (Toki o Kakeru Shojo),3.0,1.0,0.0,0.0,0,0.0
2010.0,Tinker Bell and the Great Fairy Rescue,3.0,1.0,0.0,0.0,0,0.0
2010.0,Tiny Furniture,3.0,1.0,1.0,1.0,0,2.0
2010.0,Titanic II,3.0,1.0,0.0,0.0,0,0.0
2010.0,"Tomorrow, When the War Began",3.0,1.0,0.0,0.0,0,0.0
2010.0,The Tourist,0.0,0.0,0.0,0.0,0,0.0
2010.0,The Town,1.0,0.0,0.0,0.0,0,0.0
2010.0,Toy Story 3,3.0,1.0,0.0,0.0,1,1.0
2010.0,Transfer,3.0,1.0,0.0,0.0,0,0.0
2010.0,Trigger,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Trip,1.0,0.0,0.0,0.0,0,0.0
2010.0,Triple Dog,3.0,1.0,0.0,0.0,0,0.0
2010.0,TrollHunter,1.0,0.0,0.0,0.0,0,0.0
2010.0,Tron Legacy,1.0,0.0,0.0,0.0,0,0.0
2010.0,True Grit,3.0,1.0,0.0,0.0,1,1.0
2010.0,Tucker and Dale vs Evil,3.0,1.0,0.0,0.0,0,0.0
2010.0,Turbulent Skies,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Twilight Saga: Eclipse,3.0,1.0,0.0,1.0,0,1.0
2010.0,Una hora mas en Canarias,3.0,1.0,0.0,0.0,0,0.0
2010.0,Uncle Boonmee Who Can Recall His Past Lives,3.0,1.0,0.0,0.0,0,0.0
2010.0,Une vie de chat,3.0,1.0,0.0,0.0,0,0.0
2010.0,Unstoppable,3.0,1.0,0.0,0.0,1,1.0
2010.0,Valentine's Day,3.0,1.0,0.0,1.0,0,1.0
2010.0,Vanishing on 7th Street,1.0,0.0,0.0,0.0,0,0.0
2010.0,Viva Riva!,3.0,1.0,0.0,0.0,0,0.0
2010.0,Wall Street: Money Never Sleeps,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Ward,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Way Back,0.0,0.0,0.0,0.0,0,0.0
2010.0,The Way,0.0,0.0,0.0,0.0,0,0.0
2010.0,We are The Night (Wir sind die Nacht),3.0,1.0,0.0,0.0,0,0.0
2010.0,Welcome to the Rileys,3.0,1.0,0.0,0.0,0,0.0
2010.0,West Is West,3.0,1.0,0.0,0.0,1,1.0
2010.0,When in Rome,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Whistleblower,3.0,1.0,1.0,1.0,1,3.0
2010.0,Wild Target,1.0,0.0,0.0,1.0,0,1.0
2010.0,Winter's Bone,3.0,1.0,1.0,1.0,1,3.0
2010.0,The Wolfman,1.0,0.0,0.0,0.0,0,0.0
2010.0,Womb,3.0,1.0,0.0,0.0,0,0.0
2010.0,The Women on the 6th Floor,3.0,1.0,0.0,0.0,0,0.0
2010.0,Wrecked,0.0,0.0,0.0,0.0,0,0.0
2010.0,YellowBrickRoad,3.0,1.0,0.0,0.0,1,1.0
2010.0,Yogi Bear,0.0,0.0,0.0,0.0,0,0.0
2010.0,You Again,3.0,1.0,0.0,0.0,0,0.0
2010.0,You Will Meet a Tall Dark Stranger,3.0,1.0,0.0,0.0,1,1.0
2009.0,(500) Days of Summer,1.0,0.0,0.0,0.0,0,0.0
2009.0,(Untitled),1.0,0.0,0.0,0.0,0,0.0
2009.0,12 Men of Christmas,3.0,1.0,1.0,0.0,0,1.0
2009.0,17 Again,3.0,1.0,0.0,0.0,0,0.0
2009.0,2012,1.0,0.0,0.0,0.0,0,0.0
2009.0,3 Idiots,1.0,0.0,0.0,0.0,0,0.0
2009.0,44 Inch Chest,1.0,0.0,0.0,0.0,0,0.0
2009.0,9,0.0,0.0,0.0,0.0,0,0.0
2009.0,A Perfect Getaway,3.0,1.0,0.0,0.0,0,0.0
2009.0,A Prophet (Un Prophete),1.0,0.0,0.0,0.0,0,0.0
2009.0,A Serious Man,2.0,0.0,0.0,0.0,0,0.0
2009.0,A Single Man,1.0,0.0,0.0,0.0,0,0.0
2009.0,A Town Called Panic,1.0,0.0,0.0,0.0,0,0.0
2009.0,About Elly,3.0,1.0,0.0,0.0,0,0.0
2009.0,Accidents Happen,3.0,1.0,0.0,0.0,0,0.0
2009.0,According to Greta,3.0,1.0,1.0,0.0,1,2.0
2009.0,Adam,2.0,0.0,0.0,0.0,0,0.0
2009.0,Adventureland,3.0,1.0,0.0,0.0,1,1.0
2009.0,After.Life,1.0,0.0,1.0,1.0,0,2.0
2009.0,Agora,1.0,0.0,0.0,0.0,0,0.0
2009.0,Air Doll,1.0,0.0,0.0,0.0,0,0.0
2009.0,Ajami,2.0,0.0,0.0,0.0,0,0.0
2009.0,Albino Farm,3.0,1.0,0.0,0.0,0,0.0
2009.0,Aliens in the Attic,3.0,1.0,0.0,0.0,0,0.0
2009.0,All About Steve,3.0,1.0,0.0,0.0,1,1.0
2009.0,Amelia,3.0,1.0,1.0,0.0,0,1.0
2009.0,An Education,3.0,1.0,1.0,0.0,0,1.0
2009.0,And Then Came Lola,3.0,1.0,0.0,0.0,0,0.0
2009.0,Angels & Demons,0.0,0.0,0.0,0.0,0,0.0
2009.0,Antichrist,0.0,0.0,0.0,0.0,1,1.0
2009.0,Armored,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Assassin Next Door,3.0,1.0,0.0,0.0,0,0.0
2009.0,Astro Boy,3.0,1.0,0.0,0.0,0,0.0
2009.0,Attack on Leningrad,3.0,1.0,0.0,0.0,0,0.0
2009.0,Avatar,2.0,0.0,0.0,0.0,0,0.0
2009.0,Away We Go,3.0,1.0,0.0,0.0,0,0.0
2009.0,Awaydays,2.0,0.0,0.0,0.0,0,0.0
2009.0,The Bad Lieutenant: Port of Call - New Orleans,3.0,1.0,0.0,0.0,0,0.0
2009.0,Beautiful Kate,3.0,1.0,1.0,1.0,0,2.0
2009.0,Beeswax,3.0,1.0,0.0,0.0,0,0.0
2009.0,Bitch Slap,3.0,1.0,0.0,0.0,0,0.0
2009.0,Black Dynamite,2.0,0.0,0.0,0.0,0,0.0
2009.0,The Blind Side,2.0,0.0,0.0,0.0,0,0.0
2009.0,Blood: The Last Vampire,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Boat That Rocked,3.0,1.0,0.0,0.0,1,1.0
2009.0,The Boondock Saints II: All Saints Day,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Box,3.0,1.0,0.0,0.0,0,0.0
2009.0,Brüno,0.0,0.0,0.0,0.0,0,0.0
2009.0,Bran Nue Dae,1.0,0.0,1.0,0.0,0,1.0
2009.0,Breaking Upwards,3.0,1.0,0.0,0.0,1,1.0
2009.0,Bride Wars,3.0,1.0,0.0,1.0,1,2.0
2009.0,Brief Interviews With Hideous Men,0.0,0.0,0.0,0.0,0,0.0
2009.0,Bright Star,3.0,1.0,1.0,1.0,1,3.0
2009.0,Bring It On: Fight to the Finish,3.0,1.0,0.0,0.0,0,0.0
2009.0,Broken Embraces,3.0,1.0,0.0,0.0,0,0.0
2009.0,Brooklyn's Finest,1.0,0.0,0.0,0.0,0,0.0
2009.0,Brothers,3.0,1.0,0.0,1.0,0,1.0
2009.0,C Me Dance,3.0,1.0,0.0,0.0,0,0.0
2009.0,Cairo Time,3.0,1.0,1.0,1.0,1,3.0
2009.0,Capitalism: A Love Story,1.0,0.0,0.0,0.0,0,0.0
2009.0,Cargo,3.0,1.0,0.0,0.0,1,1.0
2009.0,Carriers,3.0,1.0,0.0,0.0,0,0.0
2009.0,Case 39,3.0,1.0,0.0,0.0,0,0.0
2009.0,Celda 211,0.0,0.0,0.0,0.0,0,0.0
2009.0,Cherrybomb,1.0,0.0,0.0,0.0,0,0.0
2009.0,Children of the Corn,1.0,0.0,0.0,0.0,0,0.0
2009.0,Chloe,3.0,1.0,0.0,1.0,1,2.0
2009.0,The City of Your Final Destination,3.0,1.0,0.0,1.0,0,1.0
2009.0,Cloudy with a Chance of Meatballs,1.0,0.0,0.0,1.0,0,1.0
2009.0,Coco avant Chanel,3.0,1.0,1.0,1.0,1,3.0
2009.0,Coco Chanel & Igor Stravinsky,2.0,0.0,0.0,0.0,1,1.0
2009.0,The Concert,2.0,0.0,0.0,0.0,0,0.0
2009.0,Confessions of a Shopaholic,3.0,1.0,0.0,0.0,0,0.0
2009.0,Cooking with Stella,3.0,1.0,0.0,1.0,0,1.0
2009.0,Coraline,3.0,1.0,0.0,0.0,0,0.0
2009.0,Cosmonauta,3.0,1.0,1.0,1.0,0,2.0
2009.0,Cracks,3.0,1.0,1.0,1.0,1,3.0
2009.0,Crossing Over,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Cry of the Owl,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Dancer and the Thief,0.0,0.0,0.0,0.0,0,0.0
2009.0,David's Birthday,3.0,1.0,0.0,0.0,0,0.0
2009.0,Daybreakers,1.0,0.0,0.0,0.0,0,0.0
2009.0,Dead Hooker in a Trunk,3.0,1.0,0.0,0.0,0,0.0
2009.0,Dead Like Me: Life After Death,3.0,1.0,0.0,0.0,0,0.0
2009.0,Dead Snow,2.0,0.0,0.0,0.0,0,0.0
2009.0,Deadline,3.0,1.0,0.0,0.0,0,0.0
2009.0,Dear Lemon Lima,3.0,1.0,1.0,1.0,0,2.0
2009.0,Defendor,1.0,0.0,0.0,0.0,0,0.0
2009.0,The Descent: Part 2,3.0,1.0,0.0,0.0,0,0.0
2009.0,Desert Flower,3.0,1.0,1.0,1.0,0,2.0
2009.0,The Disappearance of Alice Creed,0.0,0.0,0.0,0.0,0,0.0
2009.0,District 9,1.0,0.0,0.0,1.0,1,2.0
2009.0,Do Comeco ao Fim,2.0,0.0,0.0,0.0,0,0.0
2009.0,Dogtooth,3.0,1.0,0.0,0.0,0,0.0
2009.0,Dom zly,1.0,0.0,0.0,0.0,0,0.0
2009.0,Dorian Gray,1.0,0.0,0.0,0.0,0,0.0
2009.0,The Double Hour,3.0,1.0,0.0,0.0,0,0.0
2009.0,Drag Me to Hell,3.0,1.0,0.0,0.0,0,0.0
2009.0,Drool,3.0,1.0,0.0,0.0,0,0.0
2009.0,Duplicity,2.0,0.0,0.0,0.0,0,0.0
2009.0,Echelon Conspiracy,0.0,0.0,0.0,0.0,0,0.0
2009.0,El nino pez,3.0,1.0,1.0,1.0,0,2.0
2009.0,El traspatio (Backyard),3.0,1.0,0.0,1.0,0,1.0
2009.0,Elsewhere,3.0,1.0,0.0,0.0,0,0.0
2009.0,Enter the Void,1.0,0.0,0.0,1.0,0,1.0
2009.0,Evangelion: 2.0 You Can (Not) Advance,3.0,1.0,0.0,0.0,0,0.0
2009.0,Everybody's Fine,2.0,0.0,0.0,0.0,0,0.0
2009.0,Exam,3.0,1.0,0.0,0.0,0,0.0
2009.0,Eyes Wide Open,1.0,0.0,0.0,1.0,0,1.0
2009.0,Fantastic Mr. Fox,1.0,0.0,0.0,0.0,1,1.0
2009.0,Fast & Furious,1.0,0.0,0.0,0.0,0,0.0
2009.0,The Final Destination,3.0,1.0,0.0,0.0,0,0.0
2009.0,Finding Bliss,3.0,1.0,1.0,0.0,0,1.0
2009.0,Fired Up!,1.0,0.0,0.0,0.0,0,0.0
2009.0,Fish Tank,3.0,1.0,1.0,1.0,1,3.0
2009.0,The Fourth Kind,3.0,1.0,0.0,0.0,0,0.0
2009.0,Frequently Asked Questions About Time Travel,2.0,0.0,0.0,0.0,0,0.0
2009.0,Friday the 13th,2.0,0.0,0.0,0.0,0,0.0
2009.0,Fruit Fly,3.0,1.0,0.0,0.0,0,0.0
2009.0,Funny People,1.0,0.0,0.0,0.0,0,0.0
2009.0,Futurama: Into the Wild Green Yonder,3.0,1.0,0.0,0.0,1,1.0
2009.0,G-Force,1.0,0.0,0.0,1.0,0,1.0
2009.0,G.I. Joe: The Rise of Cobra,1.0,0.0,0.0,0.0,0,0.0
2009.0,Gamer,1.0,0.0,0.0,0.0,0,0.0
2009.0,Georgia O'Keeffe,3.0,1.0,0.0,0.0,0,0.0
2009.0,Get Low,1.0,0.0,0.0,0.0,0,0.0
2009.0,Ghosted,3.0,1.0,1.0,0.0,0,1.0
2009.0,The Girl (Flickan),3.0,1.0,0.0,1.0,0,1.0
2009.0,The Girl Who Kicked the Hornets' Nest,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Girl Who Played with Fire,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Girl with the Dragon Tattoo,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Girlfriend Experience,3.0,1.0,0.0,0.0,0,0.0
2009.0,Go get some rosemary,1.0,0.0,0.0,0.0,1,1.0
2009.0,The Good Guy,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Good Witch's Garden,3.0,1.0,0.0,0.0,0,0.0
2009.0,Grey Gardens,3.0,1.0,0.0,1.0,0,1.0
2009.0,Hachi: A Dog's Tale,1.0,0.0,0.0,0.0,0,0.0
2009.0,The Hangover,1.0,0.0,0.0,0.0,0,0.0
2009.0,Hannah Free,3.0,1.0,1.0,1.0,1,3.0
2009.0,Harry Brown,1.0,0.0,0.0,0.0,0,0.0
2009.0,Harry Potter and the Half-Blood Prince,3.0,1.0,0.0,0.0,0,0.0
2009.0,He's Just Not That Into You,3.0,1.0,0.0,1.0,1,2.0
2009.0,Headhunter,1.0,0.0,0.0,0.0,0,0.0
2009.0,Heartless,1.0,0.0,0.0,0.0,1,1.0
2009.0,Helen,3.0,1.0,1.0,1.0,1,3.0
2009.0,Hideaway (Le refuge),3.0,1.0,0.0,0.0,1,1.0
2009.0,The Hole,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Horde,0.0,0.0,0.0,0.0,0,0.0
2009.0,The House of the Devil,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Human Centipede (First Sequence),3.0,1.0,0.0,0.0,0,0.0
2009.0,Humpday,1.0,0.0,1.0,1.0,0,2.0
2009.0,I can do bad all by myself,1.0,0.0,0.0,0.0,0,0.0
2009.0,I Come with the Rain,0.0,0.0,0.0,0.0,0,0.0
2009.0,I Love You Phillip Morris,1.0,0.0,0.0,0.0,0,0.0
2009.0,"I Love You, Man",2.0,0.0,0.0,0.0,0,0.0
2009.0,Ice Age: Dawn of the Dinosaurs,1.0,0.0,0.0,0.0,1,1.0
2009.0,Il richiamo,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Imaginarium of Doctor Parnassus,1.0,0.0,0.0,0.0,0,0.0
2009.0,In the Electric Mist,2.0,0.0,0.0,0.0,0,0.0
2009.0,In the Loop,3.0,1.0,0.0,0.0,0,0.0
2009.0,Infestation,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Informant!,1.0,0.0,0.0,0.0,0,0.0
2009.0,Inglourious Basterds,3.0,1.0,0.0,0.0,0,0.0
2009.0,Ink,3.0,1.0,0.0,0.0,1,1.0
2009.0,The Invention of Lying,2.0,0.0,0.0,0.0,1,1.0
2009.0,Invictus,1.0,0.0,0.0,0.0,0,0.0
2009.0,It's Complicated,3.0,1.0,1.0,1.0,1,3.0
2009.0,J'ai tué ma mère,2.0,0.0,0.0,0.0,0,0.0
2009.0,Jaffa,3.0,1.0,1.0,1.0,0,2.0
2009.0,Jennifer's Body,3.0,1.0,1.0,1.0,1,3.0
2009.0,The Joneses,3.0,1.0,0.0,0.0,0,0.0
2009.0,Ju-on: Black Ghost,3.0,1.0,1.0,1.0,1,3.0
2009.0,Ju-on: White Ghost,3.0,1.0,0.0,0.0,0,0.0
2009.0,Julie & Julia,3.0,1.0,1.0,1.0,1,3.0
2009.0,Kaiji: The Ultimate Gambler,0.0,0.0,0.0,0.0,0,0.0
2009.0,Knowing,1.0,0.0,0.0,0.0,0,0.0
2009.0,Land of the Lost,0.0,0.0,0.0,0.0,0,0.0
2009.0,Last of the Living,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Last Station,3.0,1.0,0.0,0.0,1,1.0
2009.0,Last Train Home,3.0,1.0,0.0,0.0,0,0.0
2009.0,Law Abiding Citizen,3.0,1.0,0.0,0.0,0,0.0
2009.0,Le hérisson,3.0,1.0,1.0,1.0,0,2.0
2009.0,Lebanon,0.0,0.0,0.0,0.0,0,0.0
2009.0,Lesbian Vampire Killers,3.0,1.0,0.0,0.0,0,0.0
2009.0,Life During Wartime,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Limits of Control,1.0,0.0,0.0,0.0,0,0.0
2009.0,Little Girl,3.0,1.0,1.0,1.0,0,2.0
2009.0,London River,3.0,1.0,0.0,0.0,0,0.0
2009.0,Looking for Eric,1.0,0.0,0.0,0.0,1,1.0
2009.0,Los viajes del viento,1.0,0.0,0.0,0.0,0,0.0
2009.0,Lourdes,3.0,1.0,1.0,1.0,0,2.0
2009.0,Love Happens,3.0,1.0,0.0,0.0,0,0.0
2009.0,Love Takes Wing,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Lovely Bones,3.0,1.0,0.0,1.0,1,2.0
2009.0,Madea Goes to Jail,0.0,0.0,0.0,0.0,0,0.0
2009.0,Madeo,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Maid,3.0,1.0,0.0,0.0,0,0.0
2009.0,The Maiden Heist,0.0,0.0,0.0,0.0,1,1.0
2009.0,Make the Yuletide Gay,3.0,1.0,0.0,0.0,0,0.0
2009.0,Map of the Sounds of Tokyo,1.0,0.0,1.0,1.0,0,2.0
2009.0,Mary and Max,1.0,0.0,0.0,0.0,0,0.0
2009.0,Mega Shark vs Giant Octopus,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Men Who Stare at Goats,0.0,0.0,0.0,0.0,0,0.0
2009.0,The Messenger,1.0,0.0,0.0,0.0,0,0.0
2009.0,Micmacs (Micmacs à tire-larigot),3.0,1.0,0.0,0.0,0,0.0
2009.0,The Milk of Sorrow,3.0,1.0,1.0,1.0,1,3.0
2009.0,Monsters vs Aliens,3.0,1.0,0.0,0.0,1,1.0
2009.0,Moon,1.0,0.0,0.0,0.0,1,1.0
2009.0,Mother and Child,3.0,1.0,0.0,0.0,0,0.0
2009.0,Mr. Nobody,1.0,0.0,0.0,0.0,0,0.0
2009.0,Mutants,3.0,1.0,0.0,0.0,0,0.0
2009.0,My Bloody Valentine 3D,2.0,0.0,0.0,0.0,0,0.0
2009.0,My Last Five Girlfriends,3.0,1.0,0.0,0.0,0,0.0
2009.0,My Queen Karo,3.0,1.0,1.0,1.0,0,2.0
2009.0,My Sister's Keeper,3.0,1.0,0.0,0.0,0,0.0
2009.0,"My Son, My Son, What Have Ye Done",2.0,0.0,0.0,0.0,0,0.0
2009.0,Mystery Team,1.0,0.0,0.0,0.0,0,0.0
2009.0,Nasty Old People,3.0,1.0,0.0,0.0,0,0.0
2009.0,Natale a Beverly Hills,1.0,0.0,0.0,0.0,0,0.0
2009.0,New Moon,3.0,1.0,0.0,1.0,0,1.0
2009.0,Ngai chai dor ching,2.0,0.0,0.0,0.0,0,0.0
